Info    : Reading '../results/t08/domain0.msh'...
Info    : 281 entities
Info    : 19336 nodes
Info    : 38670 elements
Info    : Done reading '../results/t08/domain0.msh'
Info    : Reading '../results/t08/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t08/domain.msh'...
Info    : Reading '../results/t08/domain.msh'...
Info    : 161 entities
Info    : 161 entities
Info    : 6503 nodes
Info    : Reading '../results/t08/domain.msh'...
Info    : Reading '../results/t08/domain.msh'...
Info    : Reading '../results/t08/domain.msh'...
Info    : 161 entities
Info    : 161 entities
Info    : 161 entities
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : Done reading '../results/t08/domain.msh'
Info    : Done reading '../results/t08/domain.msh'
Info    : Done reading '../results/t08/domain.msh'
Info    : Done reading '../results/t08/domain.msh'
Info    : Done reading '../results/t08/domain.msh'
Info    : Done reading '../results/t08/domain.msh'

	Elasticity inverse problem (Mix Parallelism)

> Path = ../results/t08
> Nbr of triangles = 12713
> Nbr of triangles for data generation = 38193
> Iterations:
i =  73 | cost = 0.000031 | nder = 0.0013 | steps = 15 | 
i =  74 | cost = 0.000029 | nder = 0.0013 | steps = 16 | 
i =  75 | cost = 0.000029 | nder = 0.0013 | steps = 16 | 
i =  76 | cost = 0.000028 | nder = 0.0011 | steps = 15 | 
i =  77 | cost = 0.000027 | nder = 0.0011 | steps = 16 | 
i =  78 | cost = 0.000027 | nder = 0.0011 | steps = 16 | 
i =  79 | cost = 0.000027 | nder = 0.0012 | steps = 16 | 
i =  80 | cost = 0.000025 | nder = 0.0012 | steps = 16 | 
i =  81 | cost = 0.000024 | nder = 0.0011 | steps = 16 | 
i =  82 | cost = 0.000023 | nder = 0.0012 | steps = 16 | 
i =  83 | cost = 0.000023 | nder = 0.0012 | steps = 16 | 
i =  84 | cost = 0.000021 | nder = 0.0010 | steps = 15 | 
i =  85 | cost = 0.000020 | nder = 0.0015 | steps = 16 | 
i =  86 | cost = 0.000021 | nder = 0.0017 | steps = 16 | 
i =  87 | cost = 0.000019 | nder = 0.0015 | steps = 16 | 
i =  88 | cost = 0.000019 | nder = 0.0011 | steps = 15 | 
i =  89 | cost = 0.000019 | nder = 0.0014 | steps = 15 | 
i =  90 | cost = 0.000018 | nder = 0.0011 | steps = 16 | 
i =  91 | cost = 0.000017 | nder = 0.0009 | steps = 15 | 
i =  92 | cost = 0.000017 | nder = 0.0009 | steps = 16 | 
i =  93 | cost = 0.000016 | nder = 0.0009 | steps = 15 | 
i =  94 | cost = 0.000017 | nder = 0.0009 | steps = 16 | 
i =  95 | cost = 0.000014 | nder = 0.0010 | steps = 16 | 
i =  96 | cost = 0.000014 | nder = 0.0010 | steps = 16 | 
i =  97 | cost = 0.000014 | nder = 0.0009 | steps = 15 | 
i =  98 | cost = 0.000013 | nder = 0.0007 | steps = 16 | 
i =  99 | cost = 0.000013 | nder = 0.0010 | steps = 16 | 
i = 100 | cost = 0.000013 | nder = 0.0007 | steps = 16 | 
i = 101 | cost = 0.000012 | nder = 0.0007 | steps = 16 | 
i = 102 | cost = 0.000011 | nder = 0.0007 | steps = 16 | 
i = 103 | cost = 0.000011 | nder = 0.0007 | steps = 16 | 
i = 104 | cost = 0.000011 | nder = 0.0008 | steps = 15 | 
i = 105 | cost = 0.000011 | nder = 0.0012 | steps = 15 | 
i = 106 | cost = 0.000011 | nder = 0.0008 | steps = 16 | 
i = 107 | cost = 0.000010 | nder = 0.0006 | steps = 16 | 
i = 108 | cost = 0.000010 | nder = 0.0007 | steps = 16 | 
i = 109 | cost = 0.000010 | nder = 0.0009 | steps = 15 | 
i = 110 | cost = 0.000010 | nder = 0.0007 | steps = 16 | 
i = 111 | cost = 0.000010 | nder = 0.0011 | steps = 15 | 
i = 112 | cost = 0.000011 | nder = 0.0016 | steps = 15 | 
> Stopping condition reached!
> Assembly time = 10.387881773000117 s
> Resolution time = 26.945206924000104 s
