(fenicsx-env) josue@free2602:~/.../code$ mpirun -np 4 python test.py 44

        Symmetric cantilever 3D (Data Parallelism)

> Path = ../results/t44
> Iterations:
i =   0 | cost = 1.6094 | cstr = 1.7707 | nder = 4.7822 | steps =  0 | lagr = 1.6094 | lm = 0.0000 | mu = 0.0000
i =   1 | cost = 1.4787 | cstr = 1.7736 | nder = 2.0885 | steps = 15 | lagr = 2.0765 | lm = 1.5456 | mu = 0.0000
i =   2 | cost = 1.3815 | cstr = 1.7783 | nder = 1.4206 | steps = 15 | lagr = 2.1640 | lm = 1.7830 | mu = 0.2278
i =   3 | cost = 1.3152 | cstr = 1.7743 | nder = 1.1537 | steps = 15 | lagr = 2.2663 | lm = 2.0018 | mu = 0.4548
i =   4 | cost = 1.2730 | cstr = 1.7613 | nder = 1.0352 | steps = 15 | lagr = 2.3712 | lm = 2.2031 | mu = 0.6821
i =   5 | cost = 1.2511 | cstr = 1.7431 | nder = 1.0474 | steps = 16 | lagr = 2.4795 | lm = 2.3955 | mu = 0.9107
i =   6 | cost = 1.2437 | cstr = 1.7194 | nder = 1.1094 | steps = 15 | lagr = 2.5817 | lm = 2.5786 | mu = 1.1412
i =   7 | cost = 1.2464 | cstr = 1.6921 | nder = 1.2029 | steps = 16 | lagr = 2.6760 | lm = 2.7570 | mu = 1.3742
i =   8 | cost = 1.2558 | cstr = 1.6592 | nder = 1.3113 | steps = 16 | lagr = 2.7513 | lm = 2.9271 | mu = 1.6100
i =   9 | cost = 1.2695 | cstr = 1.6257 | nder = 1.4230 | steps = 15 | lagr = 2.8175 | lm = 3.0991 | mu = 1.8489
i =  10 | cost = 1.2880 | cstr = 1.5862 | nder = 1.5379 | steps = 16 | lagr = 2.8567 | lm = 3.2617 | mu = 2.0906
i =  11 | cost = 1.3086 | cstr = 1.5467 | nder = 1.6524 | steps = 16 | lagr = 2.8838 | lm = 3.4274 | mu = 2.3350
i =  12 | cost = 1.3341 | cstr = 1.5026 | nder = 1.7656 | steps = 16 | lagr = 2.8838 | lm = 3.5855 | mu = 2.5813
i =  13 | cost = 1.3613 | cstr = 1.4598 | nder = 1.8739 | steps = 15 | lagr = 2.8729 | lm = 3.7469 | mu = 2.8283
