Info    : Reading '../results/t07/domain0.msh'...
Info    : 281 entities
Info    : 19336 nodes
Info    : 38670 elements
Info    : Done reading '../results/t07/domain0.msh'
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : 6503 nodes
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : 6503 nodes
Info    : 13004 elements
Info    : 13004 elements
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'

	Elasticity Inverse Problem - Task Parallelism

> Path = ../results/t07
> Nbr of triangles = 12713
> Nbr of triangles for data generation = 38193
> Iterations:
i =  73 | cost = 0.000028 | nder = 0.0012 | steps = 16 | 
i =  74 | cost = 0.000028 | nder = 0.0012 | steps = 16 | 
i =  75 | cost = 0.000027 | nder = 0.0012 | steps = 16 | 
i =  76 | cost = 0.000026 | nder = 0.0012 | steps = 16 | 
i =  77 | cost = 0.000026 | nder = 0.0012 | steps = 15 | 
i =  78 | cost = 0.000025 | nder = 0.0012 | steps = 16 | 
i =  79 | cost = 0.000024 | nder = 0.0011 | steps = 16 | 
i =  80 | cost = 0.000024 | nder = 0.0015 | steps = 16 | 
i =  81 | cost = 0.000023 | nder = 0.0014 | steps = 16 | 
i =  82 | cost = 0.000022 | nder = 0.0012 | steps = 16 | 
i =  83 | cost = 0.000022 | nder = 0.0012 | steps = 16 | 
i =  84 | cost = 0.000021 | nder = 0.0012 | steps = 16 | 
i =  85 | cost = 0.000019 | nder = 0.0010 | steps = 15 | 
i =  86 | cost = 0.000019 | nder = 0.0010 | steps = 16 | 
i =  87 | cost = 0.000018 | nder = 0.0010 | steps = 16 | 
i =  88 | cost = 0.000018 | nder = 0.0009 | steps = 16 | 
i =  89 | cost = 0.000017 | nder = 0.0009 | steps = 16 | 
